Renderer,Driver,MSAA,width,height,FPS,seconds,core_temp,core_temp_fahrenheit,core_vddc,core_load,gpu_power,core_clock,mem_clock,sys_mem_load,proc_mem_load,gpu_mem_load
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,167.2,0.0,32.0,1.155,0.0,0.0,400.0,2400.0,10,169107456,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,169.3,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169111552,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,169.3,0.0,32.0,1.150,0.0,0.0,400.0,2400.0,10,169111552,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,171.3,74.0,165.2,0.000,99.0,0.0,1320.0,8000.0,10,169123840,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,171.3,0.0,32.0,1.140,0.0,0.0,400.0,2400.0,10,169123840,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,173.3,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169127936,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,173.3,0.0,32.0,1.150,0.0,0.0,400.0,2400.0,10,169127936,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,175.4,74.0,165.2,0.000,99.0,0.0,1365.0,8000.0,10,169132032,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,175.4,0.0,32.0,1.110,0.0,0.0,400.0,2400.0,10,169132032,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,177.5,74.0,165.2,0.000,99.0,0.0,1290.0,8000.0,10,169140224,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,177.5,0.0,32.0,1.125,0.0,0.0,400.0,2400.0,10,169140224,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,179.5,74.0,165.2,0.000,99.0,0.0,1402.0,8000.0,10,169144320,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,179.5,0.0,32.0,1.135,0.0,0.0,400.0,2400.0,10,169144320,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,181.6,74.0,165.2,0.000,99.0,0.0,1410.0,8000.0,10,169152512,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,181.6,0.0,32.0,1.160,0.0,0.0,400.0,2400.0,10,169152512,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,183.6,74.0,165.2,0.000,99.0,0.0,1350.0,8000.0,10,169156608,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,183.6,0.0,32.0,1.425,0.0,0.0,400.0,2400.0,10,169156608,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,185.7,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169160704,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,185.7,0.0,32.0,1.120,0.0,0.0,400.0,2400.0,10,169160704,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,187.7,74.0,165.2,0.000,99.0,0.0,1365.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,187.7,0.0,32.0,0.830,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,189.7,74.0,165.2,0.000,99.0,0.0,1357.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,189.7,0.0,32.0,1.135,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,191.8,74.0,165.2,0.000,99.0,0.0,1372.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,191.8,0.0,32.0,0.810,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,193.8,74.0,165.2,0.000,99.0,0.0,1350.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,193.8,0.0,32.0,1.135,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,195.9,75.0,167.0,0.000,99.0,0.0,1372.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,195.9,0.0,32.0,1.175,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,197.9,75.0,167.0,0.000,99.0,0.0,1417.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,197.9,0.0,32.0,1.185,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,199.9,74.0,165.2,0.000,98.0,0.0,1350.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,199.9,0.0,32.0,1.420,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,202.0,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,202.0,0.0,32.0,0.840,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,204.0,74.0,165.2,0.000,99.0,0.0,1380.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,204.0,0.0,32.0,1.420,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,206.1,74.0,165.2,0.000,99.0,0.0,1357.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,206.1,0.0,32.0,1.125,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,208.2,75.0,167.0,0.000,99.0,0.0,1380.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,208.2,0.0,32.0,1.150,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,210.2,75.0,167.0,0.000,99.0,0.0,1410.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,210.2,0.0,32.0,1.140,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,212.2,74.0,165.2,0.000,99.0,0.0,1312.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,212.2,0.0,32.0,1.115,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,214.3,75.0,167.0,0.000,99.0,0.0,1410.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,214.3,0.0,32.0,1.120,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,216.3,75.0,167.0,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,216.3,0.0,32.0,1.120,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,218.3,75.0,167.0,0.000,99.0,0.0,1297.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,218.4,0.0,32.0,0.794,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,220.4,75.0,167.0,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,220.4,0.0,32.0,1.160,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,222.5,75.0,167.0,0.000,99.0,0.0,1372.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,222.5,0.0,32.0,1.130,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,224.5,75.0,167.0,0.000,99.0,0.0,1335.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,224.5,0.0,32.0,0.789,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,226.5,75.0,167.0,0.000,99.0,0.0,1402.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,226.5,0.0,32.0,1.170,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,228.5,75.0,167.0,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,228.5,0.0,32.0,1.125,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,230.6,75.0,167.0,0.000,99.0,0.0,1350.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,230.6,0.0,32.0,1.120,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,232.7,75.0,167.0,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,232.7,0.0,32.0,0.810,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,234.7,75.0,167.0,0.000,99.0,0.0,1365.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,234.7,0.0,32.0,1.165,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,236.8,75.0,167.0,0.000,99.0,0.0,1350.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,236.8,0.0,32.0,0.820,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,238.8,75.0,167.0,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,238.8,0.0,32.0,1.140,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,240.8,75.0,167.0,0.000,99.0,0.0,1432.0,7000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,240.8,0.0,32.0,1.415,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,242.9,75.0,167.0,0.000,99.0,0.0,1380.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,242.9,0.0,32.0,1.115,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,244.9,75.0,167.0,0.000,99.0,0.0,1402.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,244.9,0.0,32.0,1.120,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,246.9,75.0,167.0,0.000,99.0,0.0,1335.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,246.9,0.0,32.0,1.135,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,249.0,75.0,167.0,0.000,99.0,0.0,1365.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,249.0,0.0,32.0,1.415,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,251.0,75.0,167.0,0.000,99.0,0.0,1402.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,251.0,0.0,32.0,0.820,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,253.1,74.0,165.2,0.000,99.0,0.0,1312.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,253.1,0.0,32.0,0.820,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,255.1,74.0,165.2,0.000,99.0,0.0,1402.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,255.1,0.0,32.0,1.130,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,257.2,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,257.2,0.0,32.0,0.815,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,259.2,74.0,165.2,0.000,99.0,0.0,1297.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,259.2,0.0,32.0,0.830,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,261.3,74.0,165.2,0.000,99.0,0.0,1395.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,261.3,0.0,32.0,1.140,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,263.3,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,263.3,0.0,32.0,1.339,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,265.4,74.0,165.2,0.000,99.0,0.0,1327.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,265.4,0.0,32.0,1.150,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,267.4,74.0,165.2,0.000,99.0,0.0,1402.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,267.4,0.0,32.0,0.825,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,269.5,74.0,165.2,0.000,99.0,0.0,1380.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,269.5,0.0,32.0,0.805,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,271.5,74.0,165.2,0.000,99.0,0.0,1335.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,271.5,0.0,32.0,1.165,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,273.5,74.0,165.2,0.000,99.0,0.0,1380.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,273.5,0.0,32.0,1.125,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,275.6,74.0,165.2,0.000,99.0,0.0,1365.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,275.6,0.0,32.0,0.799,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,277.7,74.0,165.2,0.000,98.0,0.0,1372.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,277.7,0.0,32.0,0.794,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,279.7,74.0,165.2,0.000,98.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,69,279.7,0.0,32.0,0.805,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,281.8,74.0,165.2,0.000,99.0,0.0,1365.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,281.8,0.0,32.0,1.209,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,283.8,74.0,165.2,0.000,99.0,0.0,1372.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,66,283.8,0.0,32.0,0.830,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,285.8,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,285.8,0.0,32.0,0.820,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,287.9,74.0,165.2,0.000,99.0,0.0,1402.0,7000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,287.9,0.0,32.0,0.789,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,289.9,74.0,165.2,0.000,99.0,0.0,1402.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,289.9,0.0,32.0,1.130,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,292.0,74.0,165.2,0.000,99.0,0.0,1387.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,70,292.0,0.0,32.0,0.830,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,294.0,74.0,165.2,0.000,99.0,0.0,1305.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,294.0,0.0,32.0,1.155,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,296.0,74.0,165.2,0.000,99.0,0.0,1380.0,8000.0,10,169168896,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,296.0,0.0,32.0,1.150,0.0,0.0,400.0,2400.0,10,169168896,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,298.1,74.0,165.2,0.000,99.0,0.0,1395.0,8000.0,10,169177088,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,298.1,0.0,32.0,0.784,0.0,0.0,400.0,2400.0,10,169177088,-1
